# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
srw-70	WBGene00005817	ZK1037.7	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srw-73	WBGene00005820	T03E6.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srw-92	WBGene00005839	F32A7.1	pseudogene	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
srw-93	WBGene00005840	F32A7.2	pseudogene	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
srx-11	WBGene00005902	Y97E10B.6	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srx-35	WBGene00005926	T01C4.5	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srx-36	WBGene00005927	T01C4.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srx-37	WBGene00005928	T01C4.7	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srx-4	WBGene00005895	Y49C4A.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srx-71	WBGene00005962	F38B7.6	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srx-76	WBGene00005967	K12G11.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srx-85	WBGene00005976	F38B7.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srz-26	WBGene00023507	F31E9.7	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srz-36	WBGene00008943	F19B2.4	pseudogene	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
srz-5	WBGene00021722	Y49F6B.11.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srz-58	WBGene00009298	F31E9.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ssb-1	WBGene00016653	C44E4.4.1	protein_coding	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ssb-1	WBGene00016653	C44E4.4.2	protein_coding	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ssl-1	WBGene00007027	Y111B2A.22a.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ssl-1	WBGene00007027	Y111B2A.22b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ssl-1	WBGene00007027	Y111B2A.22c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ssl-1	WBGene00007027	Y111B2A.22d.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ssp-32	WBGene00006049	F32B6.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ssp-34	WBGene00013858	ZC168.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sss-1	WBGene00006056	F32B6.5.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sst-20	WBGene00006058	F54C1.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sst-20	WBGene00006058	F54C1.9.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sta-2	WBGene00010251	F58E6.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
stl-1	WBGene00006061	F30A10.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
stl-1	WBGene00006061	F30A10.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
stl-1	WBGene00006061	F30A10.5b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
stl-1	WBGene00006061	F30A10.5b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
stn-1	WBGene00006062	F30A10.8.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
stn-1	WBGene00006062	F30A10.8.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sto-1	WBGene00006063	F08C6.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sto-1	WBGene00006063	F08C6.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-115	WBGene00006166	F07B10.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-116	WBGene00006167	F07B10.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-135	WBGene00006183	F21F8.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-136	WBGene00006184	F21F8.9.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-137	WBGene00006185	F21F8.8	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-141	WBGene00006189	F47G9.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-148	WBGene00006195	M01D1.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-148	WBGene00006195	M01D1.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-176	WBGene00006220	T01B11.5a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
str-180	WBGene00006224	T10H9.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-180	WBGene00006224	T10H9.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-206	WBGene00006239	W06H8.7.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-208	WBGene00006241	F26G5.2.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
str-216	WBGene00006248	K02H11.5	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-221	WBGene00006252	Y46H3D.2.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
str-222	WBGene00006253	Y46H3D.3.1	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
str-225	WBGene00006256	C07G3.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-228	WBGene00006259	C07G3.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-236	WBGene00006265	K02H11.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-239	WBGene00006267	K02H11.1	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-243	WBGene00006270	K02H11.7.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-249	WBGene00006276	C42D4.12.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
str-3	WBGene00006071	M7.13.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
str-7	WBGene00006075	F22B8.5c.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
str-81	WBGene00006140	T26H2.6a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
str-81	WBGene00006140	T26H2.6b	lincRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
str-94	WBGene00006152	F07C3.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
such-1	WBGene00013443	Y66D12A.17.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
sucl-1	WBGene00007350	C05G5.4.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sucl-1	WBGene00007350	C05G5.4.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
suco-1	WBGene00020031	R12E2.2.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
suf-1	WBGene00006307	F28C6.6.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
suf-1	WBGene00006307	F28C6.6.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sul-3	WBGene00006310	C54D2.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sul-3	WBGene00006310	C54D2.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sul-3	WBGene00006310	C54D2.4b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sul-3	WBGene00006310	C54D2.4b.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sumv-1	WBGene00016409	C34E10.8.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sumv-2	WBGene00018812	F54D11.2.1	protein_coding	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
sumv-2	WBGene00018812	F54D11.2.2	protein_coding	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
sumv-2	WBGene00018812	F54D11.2.3	protein_coding	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
suox-1	WBGene00010397	H13N06.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
suox-1	WBGene00010397	H13N06.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sup-26	WBGene00006331	R10E4.2a.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2a.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2a.3	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2a.4	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2b.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2b.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2c.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2d.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2e.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2f.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2f.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2f.3	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2f.4	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2g.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2g.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2i.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2i.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2j.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2k.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2l.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2l.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2m.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2m.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2n.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2n.2	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2n.3	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2n.4	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2o.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2p.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sup-26	WBGene00006331	R10E4.2p.2	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sup-26	WBGene00006331	R10E4.2q.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-26	WBGene00006331	R10E4.2r.1	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
sup-39	WBGene00006344	C15F1.9	snRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
sup-5	WBGene00006314	B0523.t1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sur-2	WBGene00006349	F39B2.4a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sur-2	WBGene00006349	F39B2.4b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sur-7	WBGene00006353	F01G12.2a.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
sur-7	WBGene00006353	F01G12.2b.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
sur-7	WBGene00006353	F01G12.2c	lincRNA	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
suro-1	WBGene00011235	R11A5.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sut-1	WBGene00020475	T13B5.8a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
sut-1	WBGene00020475	T13B5.8b.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
sut-2	WBGene00022019	Y61A9LA.8.1	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
svh-2	WBGene00020504	T14E8.1a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
svh-2	WBGene00020504	T14E8.1b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
svh-2	WBGene00020504	T14E8.1b.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
svh-2	WBGene00020504	T14E8.1c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
swd-2.1	WBGene00016373	C33H5.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sws-1	WBGene00012698	Y39B6A.40a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sws-1	WBGene00012698	Y39B6A.40b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sws-1	WBGene00012698	Y39B6A.40c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sws-1	WBGene00012698	Y39B6A.40d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sws-1	WBGene00012698	Y39B6A.40d.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
swsn-1	WBGene00004203	Y113G7B.23a.1	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
swsn-1	WBGene00004203	Y113G7B.23b.1	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
swsn-1	WBGene00004203	Y113G7B.23b.2	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
swsn-1	WBGene00004203	Y113G7B.23c.1	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
swsn-1	WBGene00004203	Y113G7B.23d.1	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
swsn-1	WBGene00004203	Y113G7B.23d.2	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
swsn-1	WBGene00004203	Y113G7B.23e.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swsn-1	WBGene00004203	Y113G7B.23f.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swsn-1	WBGene00004203	Y113G7B.23g.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swsn-1	WBGene00004203	Y113G7B.23h.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swsn-2.2	WBGene00015971	C18E3.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swsn-2.2	WBGene00015971	C18E3.2.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swsn-7	WBGene00007433	C08B11.3a.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
swsn-7	WBGene00007433	C08B11.3b.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
swsn-9	WBGene00007256	C01H6.7a.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
swsn-9	WBGene00007256	C01H6.7a.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
swsn-9	WBGene00007256	C01H6.7a.3	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
swsn-9	WBGene00007256	C01H6.7b.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
swsn-9	WBGene00007256	C01H6.7b.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
swt-4	WBGene00012647	Y39A1A.8a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swt-4	WBGene00012647	Y39A1A.8b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
swt-5	WBGene00010594	K06A4.4.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
sydn-1	WBGene00021473	Y39G10AR.17.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
syf-2	WBGene00019402	K04G7.11.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
sygl-1	WBGene00012104	T27F6.4.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sym-3	WBGene00006368	C54H2.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sym-3	WBGene00006368	C54H2.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sym-4	WBGene00006369	R03E1.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sym-4	WBGene00006369	R03E1.1.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
symk-1	WBGene00017797	F25G6.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
syp-1	WBGene00006375	F26D2.2.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
syp-4	WBGene00019247	H27M09.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
syx-16	WBGene00022534	ZC155.7.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
syx-16	WBGene00022534	ZC155.7.2	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
syx-17	WBGene00012150	VF39H2L.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
syx-18	WBGene00020425	T10H9.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
szy-20	WBGene00004105	C18E9.3c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3c.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3c.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3e.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3e.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3e.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3f.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3f.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3f.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
szy-20	WBGene00004105	C18E9.3g.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taco-1	WBGene00021757	Y50D7A.9.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taf-1	WBGene00006382	W04A8.7.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
taf-10	WBGene00006392	K03B4.3a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taf-10	WBGene00006392	K03B4.3b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taf-10	WBGene00006392	K03B4.3b.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taf-10	WBGene00006392	K03B4.3b.3	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taf-11.3	WBGene00006395	F43D9.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taf-4	WBGene00006385	R119.6.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
taf-5	WBGene00006386	F30F8.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taf-5	WBGene00006386	F30F8.8.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taf-5	WBGene00006386	F30F8.8.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taf-6.1	WBGene00006387	W09B6.2a.1	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
taf-6.1	WBGene00006387	W09B6.2b.1	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
