# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
rnt-1	WBGene00004393	B0414.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rnt-1	WBGene00004393	B0414.2.2	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rod-1	WBGene00018900	F55G1.4.1	protein_coding	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
rod-1	WBGene00018900	F55G1.4.2	protein_coding	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
rol-3	WBGene00004395	C16D9.2.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
romo-1	WBGene00008860	F15D4.3.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rop-1	WBGene00004405	C12D8.11.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rop-1	WBGene00004405	C12D8.11.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpa-1	WBGene00017546	F18A1.5.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6a.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6a.2	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6b	lincRNA	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6c.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6c.2	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6c.3	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6d.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6d.2	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6d.3	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rpa-4	WBGene00019079	F59A3.6e.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpa-4	WBGene00019079	F59A3.6e.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpa-4	WBGene00019079	F59A3.6e.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpa-4	WBGene00019079	F59A3.6e.4	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpa-4	WBGene00019079	F59A3.6e.5	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpa-4	WBGene00019079	F59A3.6f.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpac-19	WBGene00010230	F58A4.9.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpac-19	WBGene00010230	F58A4.9.2	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpac-40	WBGene00019275	H43I07.2.1	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rpap-2	WBGene00011143	R08D7.2.1	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
rpap-2	WBGene00011143	R08D7.2.2	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
rpap-3	WBGene00016375	C33H5.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpb-10	WBGene00021347	Y37E3.3.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
rpb-2	WBGene00016140	C26E6.4.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rpb-3	WBGene00007971	C36B1.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpb-4	WBGene00018391	F43E2.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpb-6	WBGene00007355	C06A1.5.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpb-7	WBGene00021845	Y54E10BR.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpb-8	WBGene00017830	F26F4.11.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpc-1	WBGene00004411	C42D4.8.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rpc-2	WBGene00017300	F09F7.3.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpc-2	WBGene00017300	F09F7.3.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpc-25	WBGene00014111	ZK856.10.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-10	WBGene00004421	F10B5.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-10	WBGene00004421	F10B5.1.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-11.1	WBGene00004422	T22F3.4a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-11.1	WBGene00004422	T22F3.4b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-11.1	WBGene00004422	T22F3.4b.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-11.1	WBGene00004422	T22F3.4b.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-12	WBGene00004424	JC8.3a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3b	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.4	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.5	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.6	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.7	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpl-13	WBGene00004425	C32E8.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-13	WBGene00004425	C32E8.2a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-13	WBGene00004425	C32E8.2b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-15	WBGene00004427	K11H12.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-16	WBGene00004428	M01F1.2.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpl-16	WBGene00004428	M01F1.2.2	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpl-17	WBGene00004429	Y48G8AL.8.1	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
rpl-2	WBGene00004413	B0250.1.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
rpl-20	WBGene00004432	E04A4.8.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpl-21	WBGene00004433	C14B9.7.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-24.1	WBGene00004436	D1007.12.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-26	WBGene00004440	F28C6.7a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpl-26	WBGene00004440	F28C6.7b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpl-26	WBGene00004440	F28C6.7c.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpl-27	WBGene00004441	C53H9.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpl-27	WBGene00004441	C53H9.1.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpl-29	WBGene00004443	B0513.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-29	WBGene00004443	B0513.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-3	WBGene00004414	F13B10.2a.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-3	WBGene00004414	F13B10.2b	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-3	WBGene00004414	F13B10.2c.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-3	WBGene00004414	F13B10.2d.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-3	WBGene00004414	F13B10.2d.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-30	WBGene00004444	Y106G6H.3a.1	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
rpl-30	WBGene00004444	Y106G6H.3b	lincRNA	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
rpl-30	WBGene00004444	Y106G6H.3c.1	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
rpl-30	WBGene00004444	Y106G6H.3c.2	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
rpl-31	WBGene00004445	W09C5.6a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-31	WBGene00004445	W09C5.6b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-31	WBGene00004445	W09C5.6b.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-31	WBGene00004445	W09C5.6b.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-31	WBGene00004445	W09C5.6b.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-31	WBGene00004445	W09C5.6b.5	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-32	WBGene00004446	T24B8.1a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-32	WBGene00004446	T24B8.1a.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-32	WBGene00004446	T24B8.1a.3	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-32	WBGene00004446	T24B8.1b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-33	WBGene00004447	F10E7.7.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rpl-33	WBGene00004447	F10E7.7.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rpl-33	WBGene00004447	F10E7.7.3	protein_coding	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-34	WBGene00004448	C42C1.14.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rpl-36	WBGene00004450	F37C12.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-36	WBGene00004450	F37C12.4.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-36.A	WBGene00004454	C09H10.2.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rpl-36.A	WBGene00004454	C09H10.2.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rpl-37	WBGene00004451	C54C6.1.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpl-37	WBGene00004451	C54C6.1.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpl-37	WBGene00004451	C54C6.1.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpl-38	WBGene00004452	C06B8.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-38	WBGene00004452	C06B8.8.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-38	WBGene00004452	C06B8.8.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-38	WBGene00004452	C06B8.8.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-38	WBGene00004452	C06B8.8.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-38	WBGene00004452	C06B8.8.6	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-38	WBGene00004452	C06B8.8.7	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-39	WBGene00004453	C26F1.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-4	WBGene00004415	B0041.4.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rpl-41.1	WBGene00023067	F54D7.6.1	protein_coding	0	1	0	4	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
rpl-41.2	WBGene00023068	F54D7.7.1	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
rpl-42	WBGene00004455	C09H10.1.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
rpl-43	WBGene00004456	Y48B6A.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-43	WBGene00004456	Y48B6A.2.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-43	WBGene00004456	Y48B6A.2.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-7	WBGene00004418	F53G12.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-7	WBGene00004418	F53G12.10.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-7	WBGene00004418	F53G12.10.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpn-1	WBGene00004458	T22D1.9.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpn-12	WBGene00004468	ZK20.5.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpn-12	WBGene00004468	ZK20.5.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpn-2	WBGene00004459	C23G10.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpn-2	WBGene00004459	C23G10.4a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpn-2	WBGene00004459	C23G10.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpn-2	WBGene00004459	C23G10.4b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpn-2	WBGene00004459	C23G10.4b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpn-3	WBGene00004460	C30C11.2.1	protein_coding	2	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1
rpn-3	WBGene00004460	C30C11.2.2	protein_coding	2	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1
rpn-6.1	WBGene00004462	F57B9.10a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpn-6.1	WBGene00004462	F57B9.10b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rpn-6.2	WBGene00010309	F59B2.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpn-6.2	WBGene00010309	F59B2.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpn-7	WBGene00004463	F49C12.8.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpn-8	WBGene00004464	R12E2.3.1	protein_coding	1	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
rpoa-1	WBGene00012999	Y48E1A.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rpoa-1	WBGene00012999	Y48E1A.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rpoa-2	WBGene00008781	F14B4.3.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpoa-49	WBGene00017749	F23F1.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpom-1	WBGene00013680	Y105E8A.23a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rpom-1	WBGene00013680	Y105E8A.23a.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rpom-1	WBGene00013680	Y105E8A.23b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rps-1	WBGene00004470	F56F3.5.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rps-1	WBGene00004470	F56F3.5.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rps-10	WBGene00004479	D1007.6.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps-12	WBGene00004481	F54E7.2.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rps-12	WBGene00004481	F54E7.2.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rps-12	WBGene00004481	F54E7.2.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rps-12	WBGene00004481	F54E7.2.4	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rps-13	WBGene00004482	C16A3.9.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps-14	WBGene00004483	F37C12.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rps-14	WBGene00004483	F37C12.9.2	protein_coding	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-15	WBGene00004484	F36A2.6.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rps-16	WBGene00004485	T01C3.6.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rps-16	WBGene00004485	T01C3.6.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-19	WBGene00004488	T05F1.3.1	protein_coding	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4
rps-21	WBGene00004490	F37C12.11.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps-22	WBGene00004491	F53A3.3a.1	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
rps-22	WBGene00004491	F53A3.3a.2	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
rps-22	WBGene00004491	F53A3.3a.3	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
rps-22	WBGene00004491	F53A3.3a.4	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
rps-22	WBGene00004491	F53A3.3b.1	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
rps-24	WBGene00004493	T07A9.11.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-24	WBGene00004493	T07A9.11.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-24	WBGene00004493	T07A9.11.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-24	WBGene00004493	T07A9.11.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-26	WBGene00004495	F39B2.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-26	WBGene00004495	F39B2.6.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-26	WBGene00004495	F39B2.6.3	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rps-27	WBGene00004496	F56E10.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-27	WBGene00004496	F56E10.4.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-29	WBGene00004498	B0412.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-30	WBGene00004499	C26F1.4.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps-30	WBGene00004499	C26F1.4.2	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps-30	WBGene00004499	C26F1.4.3	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps-4	WBGene00004473	Y43B11AR.4.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rps-5	WBGene00004474	T05E11.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rps-7	WBGene00004476	ZC434.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rps-8	WBGene00004477	F42C5.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.2	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
