# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
mvk-1	WBGene00021534	Y42G9A.4d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
mvk-1	WBGene00021534	Y42G9A.4d.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
mxl-2	WBGene00003510	F40G9.11.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
myo-1	WBGene00002348	R06C7.10.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
myo-1	WBGene00002348	R06C7.10.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
myo-2	WBGene00003514	T18D3.4.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
myrf-2	WBGene00008999	F21A10.2a.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
myrf-2	WBGene00008999	F21A10.2a.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
myrf-2	WBGene00008999	F21A10.2a.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
myrf-2	WBGene00008999	F21A10.2b.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
myrf-2	WBGene00008999	F21A10.2c.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
myrf-2	WBGene00008999	F21A10.2d.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
myrf-2	WBGene00008999	F21A10.2e.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
mys-1	WBGene00007029	VC5.4.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
mys-2	WBGene00010537	K03D10.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mys-2	WBGene00010537	K03D10.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mzt-1	WBGene00044431	W03G9.8.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nap-1	WBGene00017075	D2096.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nas-27	WBGene00003545	T23F4.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nasp-2	WBGene00008218	C50B6.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
natc-1	WBGene00020719	T23B12.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
natc-2	WBGene00015074	B0238.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
natc-2	WBGene00015074	B0238.10.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nath-10	WBGene00018866	F55A12.8.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nbet-1	WBGene00043064	Y59E9AL.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nbs-1	WBGene00007504	C09H10.10a.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
nbs-1	WBGene00007504	C09H10.10b.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ncbp-1	WBGene00018156	F37E3.1.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ncbp-2	WBGene00009141	F26A3.2a.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ncbp-2	WBGene00009141	F26A3.2a.2	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ncbp-2	WBGene00009141	F26A3.2b.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ncbp-2	WBGene00009141	F26A3.2b.2	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ncbp-2	WBGene00009141	F26A3.2c.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ncr-1	WBGene00003561	F02E8.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncr-1	WBGene00003561	F02E8.6.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncs-2	WBGene00003564	F10G8.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ncs-7	WBGene00015867	C16H3.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncx-2	WBGene00003567	C10G8.5a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncx-2	WBGene00003567	C10G8.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncx-2	WBGene00003567	C10G8.5c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncx-2	WBGene00003567	C10G8.5d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ncx-6	WBGene00003571	C07A9.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ndfl-4	WBGene00010958	MTCE.4.1	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
ndg-4	WBGene00003577	F56F3.2a.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ndg-4	WBGene00003577	F56F3.2b.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ndnf-1	WBGene00021893	Y54G2A.29.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nduo-1	WBGene00010959	MTCE.11.1	protein_coding	1	0	0	7	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1
nduo-2	WBGene00010961	MTCE.16.1	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4
nduo-3	WBGene00010966	MTCE.34.1	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
nduo-4	WBGene00010963	MTCE.25.1	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7
nduo-5	WBGene00010967	MTCE.35.1	protein_coding	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3
nduo-6	WBGene00010957	MTCE.3.1	protein_coding	1	0	0	5	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
ndx-3	WBGene00003580	Y38A8.1.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ndx-7	WBGene00003584	C43E11.7.1	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
nekl-1	WBGene00021461	Y39G10AR.3a.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
nekl-1	WBGene00021461	Y39G10AR.3b.1	protein_coding	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
nekl-1	WBGene00021461	Y39G10AR.3c	lincRNA	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
nekl-1	WBGene00021461	Y39G10AR.3d	lincRNA	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
nep-1	WBGene00013926	ZK20.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nep-13	WBGene00018196	F39E9.4.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nep-16	WBGene00018472	F45E4.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nep-16	WBGene00018472	F45E4.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nep-16	WBGene00018472	F45E4.7c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nep-19	WBGene00020292	T06D4.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nep-25	WBGene00022874	ZK1248.1.1	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
nep-5	WBGene00017393	F12A10.4.1	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
nepr-1	WBGene00011828	T19A6.3a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nepr-1	WBGene00011828	T19A6.3b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nex-1	WBGene00003588	ZC155.1.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
nex-1	WBGene00003588	ZC155.1.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
nex-2	WBGene00003589	T07C4.9a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nex-2	WBGene00003589	T07C4.9b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nex-2	WBGene00003589	T07C4.9b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nex-3	WBGene00003590	C28A5.3.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
nfm-1	WBGene00003593	F42A10.2a.1	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
nfm-1	WBGene00003593	F42A10.2b.1	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
nfm-1	WBGene00003593	F42A10.2c.1	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
nfx-1	WBGene00007048	C16A3.7.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
nfyb-1	WBGene00021132	W10D9.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nfyb-1	WBGene00021132	W10D9.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ngp-1	WBGene00003596	T19A6.2a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ngp-1	WBGene00003596	T19A6.2b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ngp-1	WBGene00003596	T19A6.2b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ngp-1	WBGene00003596	T19A6.2b.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ngp-1	WBGene00003596	T19A6.2c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhl-2	WBGene00003598	F26F4.7.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
nhl-3	WBGene00003599	W04H10.3a.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nhl-3	WBGene00003599	W04H10.3b.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nhl-3	WBGene00003599	W04H10.3b.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nhl-3	WBGene00003599	W04H10.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhl-3	WBGene00003599	W04H10.3c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhl-3	WBGene00003599	W04H10.3d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-103	WBGene00003693	F44C8.4.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nhr-104	WBGene00003694	R11E3.5a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
nhr-104	WBGene00003694	R11E3.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-104	WBGene00003694	R11E3.5c.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
nhr-104	WBGene00003694	R11E3.5d.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
nhr-109	WBGene00003699	T12C9.5a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nhr-109	WBGene00003699	T12C9.5b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nhr-109	WBGene00003699	T12C9.5c.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nhr-120	WBGene00003710	C25B8.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-126	WBGene00003716	F44C8.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-128	WBGene00003718	F44C8.5a	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-128	WBGene00003718	F44C8.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-128	WBGene00003718	F44C8.5b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-135	WBGene00003725	VC5.5.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
nhr-18	WBGene00003617	F44C8.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-186	WBGene00018541	F47C10.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-186	WBGene00018541	F47C10.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-187	WBGene00018542	F47C10.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-188	WBGene00018544	F47C10.7a.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nhr-188	WBGene00018544	F47C10.7b.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nhr-189	WBGene00018545	F47C10.8.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-2	WBGene00003601	C32F10.6.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nhr-21	WBGene00003620	F21D12.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-21	WBGene00003620	F21D12.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-21	WBGene00003620	F21D12.1c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-21	WBGene00003620	F21D12.1c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-21	WBGene00003620	F21D12.1d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-21	WBGene00003620	F21D12.1e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-219	WBGene00020555	T19A5.5a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-219	WBGene00020555	T19A5.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-219	WBGene00020555	T19A5.5b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-220	WBGene00020591	T19H12.8	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-23	WBGene00003622	C01H6.5a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-23	WBGene00003622	C01H6.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-23	WBGene00003622	C01H6.5c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-23	WBGene00003622	C01H6.5d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-23	WBGene00003622	C01H6.5e.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-23	WBGene00003622	C01H6.5f.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-240	WBGene00013363	Y60A3A.15	pseudogene	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
nhr-249	WBGene00022726	ZK381.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-249	WBGene00022726	ZK381.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-259	WBGene00007770	C27C7.8.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-266	WBGene00018993	F56H1.2	pseudogene	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
nhr-286	WBGene00044699	VC5.6.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
nhr-44	WBGene00003634	T19A5.4.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
nhr-46	WBGene00003636	C45E5.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-46	WBGene00003636	C45E5.6c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-46	WBGene00003636	C45E5.6d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-49	WBGene00003639	K10C3.6a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6a.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6c.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6d.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-49	WBGene00003639	K10C3.6e.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-56	WBGene00003646	F44C8.6a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-56	WBGene00003646	F44C8.6a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-56	WBGene00003646	F44C8.6b	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-56	WBGene00003646	F44C8.6c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-66	WBGene00003656	T09A12.4a.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-66	WBGene00003656	T09A12.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-66	WBGene00003656	T09A12.4c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-66	WBGene00003656	T09A12.4f.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4g.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4g.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4h.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-66	WBGene00003656	T09A12.4i.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-66	WBGene00003656	T09A12.4i.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-66	WBGene00003656	T09A12.4j.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-69	WBGene00003659	T23H4.2.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nhr-71	WBGene00003661	K11E4.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-71	WBGene00003661	K11E4.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nhr-73	WBGene00003663	C27C7.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-8	WBGene00003607	F33D4.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhr-8	WBGene00003607	F33D4.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhx-5	WBGene00003733	F57C7.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhx-5	WBGene00003733	F57C7.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nhx-8	WBGene00003735	Y18D10A.6a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nhx-8	WBGene00003735	Y18D10A.6b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nifk-1	WBGene00011408	T04A8.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nit-1	WBGene00014206	ZK1058.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nit-1	WBGene00014206	ZK1058.6.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
nkb-3	WBGene00010117	F55F3.3a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkb-3	WBGene00010117	F55F3.3b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1a.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1c.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1d.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1e.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1f.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1g.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nkcc-1	WBGene00012543	Y37A1C.1h.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
