# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
rps-4	WBGene00004473	Y43B11AR.4.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rps-8	WBGene00004477	F42C5.8a.1	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.2	protein_coding	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
rps-8	WBGene00004477	F42C5.8b.3	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.4	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.5	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rps-8	WBGene00004477	F42C5.8b.6	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rpt-1	WBGene00004501	C52E4.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rpt-1	WBGene00004501	C52E4.4.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rpt-2	WBGene00004502	F29G9.5.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rpt-4	WBGene00004504	F23F1.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rpt-4	WBGene00004504	F23F1.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpt-5	WBGene00004505	F56H1.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rrf-1	WBGene00004508	F26A3.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rrf-1	WBGene00004508	F26A3.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rrn-1.1	WBGene00004512	F31C3.7	rRNA	0	0	0	10	0	0	0	7	0	0	0	1	0	0	0	0	0	0	2
rrn-1.2	WBGene00004513	F31C3.8	rRNA	0	0	0	11	0	0	0	1	0	0	0	3	0	0	0	0	0	0	7
rrn-2.1	WBGene00004567	F31C3.11	rRNA	0	0	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3
rrn-3.1	WBGene00004622	F31C3.9	rRNA	0	0	0	14	0	0	0	7	0	0	0	4	0	0	0	0	0	0	3
rrn-3.56	WBGene00004677	F31C3.10		0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
rrp-8	WBGene00020296	T07A9.8.1	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
rsa-1	WBGene00007710	C25A1.9a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rsa-1	WBGene00007710	C25A1.9b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rsa-2	WBGene00012972	Y48A6B.11a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsa-2	WBGene00012972	Y48A6B.11b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsd-6	WBGene00004684	F16D3.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsd-6	WBGene00004684	F16D3.2.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rskd-1	WBGene00010096	F55C5.7a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rskd-1	WBGene00010096	F55C5.7b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rskn-2	WBGene00008311	C54G4.1a.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rskn-2	WBGene00008311	C54G4.1b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rskn-2	WBGene00008311	C54G4.1c.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rskn-2	WBGene00008311	C54G4.1d.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
rsks-1	WBGene00012929	Y47D3A.16.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
rsp-1	WBGene00004698	W02B12.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-1	WBGene00004698	W02B12.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-1	WBGene00004698	W02B12.3b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-1	WBGene00004698	W02B12.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-1	WBGene00004698	W02B12.3d	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-2	WBGene00004699	W02B12.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-3	WBGene00004700	Y111B2A.18.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-3	WBGene00004700	Y111B2A.18.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-3	WBGene00004700	Y111B2A.18.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-3	WBGene00004700	Y111B2A.18.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-3	WBGene00004700	Y111B2A.18.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-4	WBGene00004701	EEED8.7a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-4	WBGene00004701	EEED8.7b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rsp-5	WBGene00004702	T28D9.2a.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rsp-5	WBGene00004702	T28D9.2b.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rsp-5	WBGene00004702	T28D9.2b.2	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
rsp-8	WBGene00004705	C18D11.4a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
rsp-8	WBGene00004705	C18D11.4a.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
rsp-8	WBGene00004705	C18D11.4b.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
rsr-1	WBGene00004706	F28D9.1.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rsr-1	WBGene00004706	F28D9.1.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rtel-1	WBGene00009124	F25H2.13.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rtel-1	WBGene00009124	F25H2.13.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rtfo-1	WBGene00009103	F25B3.6.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sac-1	WBGene00009264	F30A10.6.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sacy-1	WBGene00019245	H27M09.1.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
sad-1	WBGene00004719	F15A2.6a.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sad-1	WBGene00004719	F15A2.6b.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
saeg-1	WBGene00010012	F53H10.2a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
saeg-1	WBGene00010012	F53H10.2b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
saeg-1	WBGene00010012	F53H10.2c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
saeg-1	WBGene00010012	F53H10.2d.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
samt-1	WBGene00021870	Y54G2A.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
san-1	WBGene00004721	ZC328.4.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
sar-1	WBGene00022678	ZK180.4.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sars-1	WBGene00005663	C47E12.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sars-1	WBGene00005663	C47E12.1.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sart-3	WBGene00007111	B0035.12.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sart-3	WBGene00007111	B0035.12.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sart-3	WBGene00007111	B0035.12.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sart-3	WBGene00007111	B0035.12.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sas-1	WBGene00013742	Y111B2A.24.1	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
sas-4	WBGene00004726	F10E9.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sas-7	WBGene00011562	T07C4.10.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sax-2	WBGene00004728	F21H11.2a.1	protein_coding	0	0	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
sax-2	WBGene00004728	F21H11.2b.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
sbds-1	WBGene00021063	W06E11.4.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
sbp-1	WBGene00004735	Y47D3B.7.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sca-1	WBGene00004736	K11D9.2a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sca-1	WBGene00004736	K11D9.2b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sca-1	WBGene00004736	K11D9.2b.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sca-1	WBGene00004736	K11D9.2b.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
sca-1	WBGene00004736	K11D9.2c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
scav-5	WBGene00011076	R07B1.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
scav-6	WBGene00008542	F07A5.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
scc-3	WBGene00004738	F18E2.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
scl-15	WBGene00017183	F02E11.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
scp-1	WBGene00004744	D2013.8a.1	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
scp-1	WBGene00004744	D2013.8b.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
scp-1	WBGene00004744	D2013.8b.2	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
scpl-1	WBGene00007054	B0379.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
scpl-1	WBGene00007054	B0379.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
scpl-1	WBGene00007054	B0379.4c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sdha-2	WBGene00016392	C34B2.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sdha-2	WBGene00016392	C34B2.7.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sdhd-1	WBGene00009353	F33A8.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sdz-15	WBGene00017752	F23F12.4.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sdz-5	WBGene00016578	C41H7.8.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sdz-8	WBGene00008334	C55A6.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sea-1	WBGene00004750	F19B10.9.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sea-2	WBGene00004751	K10G6.3a.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3b.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3c.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3d.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3e.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3f.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3g.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3h.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3i.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3j.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3k.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3k.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3l.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3l.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3m.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3n.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3n.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3o.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3o.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3p.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sea-2	WBGene00004751	K10G6.3q.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3r.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sea-2	WBGene00004751	K10G6.3s.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sec-10	WBGene00016376	C33H5.9.1	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sec-11	WBGene00021844	Y54E10BR.5.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
sec-16	WBGene00013985	ZK512.5a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sec-16	WBGene00013985	ZK512.5b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sec-16	WBGene00013985	ZK512.5b.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sec-24.1	WBGene00004755	F12F6.6.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sec-5	WBGene00004752	T23G7.4.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sec-6	WBGene00017284	F09E5.5.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
sec-6	WBGene00017284	F09E5.5.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
secs-1	WBGene00008379	D1054.13a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
secs-1	WBGene00008379	D1054.13b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sek-1	WBGene00004758	R03G5.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sek-1	WBGene00004758	R03G5.2.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-1	WBGene00004759	F45D3.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sel-1	WBGene00004759	F45D3.5.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sel-10	WBGene00004767	F55B12.3a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-10	WBGene00004767	F55B12.3b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-10	WBGene00004767	F55B12.3b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-10	WBGene00004767	F55B12.3c	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-12	WBGene00004769	F35H12.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-13	WBGene00011411	T04A8.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-2	WBGene00004760	F10F2.1.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sel-5	WBGene00004762	F35G12.3a.1	protein_coding	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
sel-5	WBGene00004762	F35G12.3a.2	protein_coding	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
sel-5	WBGene00004762	F35G12.3b.1	protein_coding	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
sel-8	WBGene00004765	C32A3.1a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sel-8	WBGene00004765	C32A3.1b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sepa-1	WBGene00010808	M01E5.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ser-2	WBGene00004777	C02D4.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ser-2	WBGene00004777	C02D4.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ser-2	WBGene00004777	C02D4.2c.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ser-2	WBGene00004777	C02D4.2d.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ser-2	WBGene00004777	C02D4.2e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ser-2	WBGene00004777	C02D4.2g.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ser-3	WBGene00004778	K02F2.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
set-12	WBGene00019584	K09F5.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
set-14	WBGene00011068	R06F6.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
set-14	WBGene00011068	R06F6.4.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
set-15	WBGene00020006	R11E3.4.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
set-16	WBGene00011729	T12D8.1.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
set-2	WBGene00004782	C26E6.9a.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
set-2	WBGene00004782	C26E6.9b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
set-2	WBGene00004782	C26E6.9c.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
set-25	WBGene00012802	Y43F4B.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
set-29	WBGene00022371	Y92H12BR.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
set-3	WBGene00007403	C07A9.7a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
set-3	WBGene00007403	C07A9.7b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
set-9	WBGene00017482	F15E6.1.1	protein_coding	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
seu-1	WBGene00004783	Y73B6BL.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5d.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
seu-1	WBGene00004783	Y73B6BL.5e.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sfa-1	WBGene00013808	Y116A8C.32a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sfa-1	WBGene00013808	Y116A8C.32b	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sftb-2	WBGene00021004	W03F9.10.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
sftd-3	WBGene00007690	C18E9.10a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sftd-3	WBGene00007690	C18E9.10b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sftd-3	WBGene00007690	C18E9.10c.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sftd-3	WBGene00007690	C18E9.10d.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sftd-3	WBGene00007690	C18E9.10e.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sfxn-1.2	WBGene00009513	F37H8.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sid-1	WBGene00004795	C04F5.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sid-1	WBGene00004795	C04F5.1.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sid-3	WBGene00002207	B0302.1a.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sid-3	WBGene00002207	B0302.1b.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sid-3	WBGene00002207	B0302.1c	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sir-2.1	WBGene00004800	R11A8.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sir-2.1	WBGene00004800	R11A8.4a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sir-2.1	WBGene00004800	R11A8.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sir-2.1	WBGene00004800	R11A8.4b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
